query_id,doc_id,score,relevance
Q1007509,D1151846,2.114701141281344,0
Q1007509,D2268651,2.1129670728201826,0
Q1007509,D1006966,2.1000806501414124,0
Q1007509,D23357,2.0426394713781337,0
Q1007665,D5192954,2.3496359622213303,0
Q1007665,D855249,2.3496359622213303,0
Q1007665,D5192960,2.3496359622213303,0
Q1007665,D3368,2.3496359622213303,0
Q1007665,D3197,2.347887342314253,0
Q1007665,D2197505,2.3439600659080497,0
Q1007665,D6994502,2.3405049303843,0
Q1007665,D855258,2.3321110696552823,0
Q1007665,D5397566,2.3249747731045076,1
Q1007665,D3198,2.315446701227518,0
Q1007665,D28433,2.2985387423462487,0
Q1007665,D29614,2.256797234147957,0
Q1007665,D8146,2.223027407255572,0
Q1007665,D2731344,2.099784497171121,0
Q1007665,D1016725,2.0404362878498503,0
Q1007665,D20885,2.029071979477687,0
Q1007665,D36809,1.9984250165717756,0
Q1007665,D7764,1.9862305228785222,0
Q1007665,D5561344,1.975695135269851,0
Q1007665,D43263,1.9601590984835167,0
Q1007665,D40418,1.9544221266522608,0
Q1007665,D6214,1.9400104020506126,0
Q1007665,D6315613,1.9243565933284417,0
Q1007665,D36685,1.9095954051393007,0
Q1007665,D2340270,1.9056202223405168,0
Q1009774,D13760,2.3496359622213303,0
Q1009774,D2712742,2.3496359622213303,0
Q1009774,D13767,2.3496359622213303,0
Q1009774,D3226733,2.3496359622213303,0
Q1009774,D6409898,2.3496359622213303,0
Q1009774,D6629262,2.345708685815127,0
Q1009774,D8809134,2.345708685815127,0
Q1009774,D2356363,2.327582277787911,0
Q1009774,D714727,2.3249747731045076,0
Q1009774,D819771,2.3232261531974303,1
Q1009774,D18222,2.32273954676804,0
Q1009774,D11581,2.319645283339478,0
Q1009774,D830851,2.319645283339478,0
Q1009774,D27290,2.3033612515499478,0
Q1009774,D18221,2.3016126316428704,0
Q1009774,D11578,2.2983530250320214,0
Q1009774,D9248,2.24813485821696,0
Q1009774,D64335,2.231249335842255,0
Q1009774,D607304,2.2024955413396814,0
Q1009774,D5865479,2.1986528577592153,0
Q1009774,D41865,2.1684087156602243,0
Q1009774,D5137809,2.1351412178806664,0
Q1009774,D64326,2.1301587799841286,0
Q1009774,D5892328,2.1300650006911557,0
Q1009774,D7862,2.1139788957542422,0
Q1010578,D21130,2.3439600659080497,0
Q1010578,D55604,2.3033612515499478,0
Q1010578,D38354,2.259241594766107,0
Q1010578,D6918161,2.188595437165284,0
Q1010578,D5935561,2.178474586770057,0
Q1010578,D5281901,2.1668483271589123,1
Q1010578,D21131,2.1148993489181005,0
Q1010578,D4949564,2.0704976979904313,0
Q1010578,D617592,2.0617264465227785,0
Q1010578,D40046,2.037280585596765,0
Q1010578,D617599,2.0065850029115953,0
Q1010578,D5516348,1.9752730819767665,0
Q1010578,D2259,1.9739190805488873,0
Q1010578,D5623865,1.9724211003355803,0
Q1010578,D1651301,1.9529906377177924,0
Q1010578,D718345,1.9437600173132612,0
Q1010578,D21136,1.92628760439745,0
Q1010578,D12744,1.9258012256054418,0
Q1010578,D828,1.8794976488217812,0
Q1010578,D30751,1.8765348445955479,0
Q1010578,D3781,1.830294729851229,0
Q1010578,D3903,1.8153030581811613,0
Q1010578,D56488,1.6984432110815542,0
Q1010578,D38234,1.6772707052704572,0
Q1010578,D29511,1.6200389286038452,0
Q1010668,D15872,2.3496359622213303,0
Q1010668,D5286086,2.3496359622213303,0
Q1010668,D15876,2.3496359622213303,0
Q1010668,D15877,2.3496359622213303,0
Q1010668,D15871,2.3496359622213303,0
Q1010668,D2789,2.3496359622213303,0
Q1010668,D55611,2.3496359622213303,0
Q1010668,D6970259,2.3496359622213303,0
Q1010668,D21130,2.3496359622213303,0
Q1010668,D1415943,2.3496359622213303,0
Q1010668,D4670494,2.3496359622213303,0
Q1010668,D1461757,2.3496359622213303,0
Q1010668,D296832,2.3496359622213303,0
Q1010668,D5919656,2.3496359622213303,0
Q1010668,D7511,2.347887342314253,0
Q1010668,D15878,2.345708685815127,0
Q1010668,D3150658,2.3321110696552823,0
Q1010668,D21132,2.3321110696552823,0
Q1010668,D5664630,2.3321110696552823,0
Q1010668,D3116986,2.3249747731045076,1
Q1010668,D39915,2.3249747731045076,0
Q1010668,D2174672,2.3249747731045076,0
Q1010668,D55605,2.3232261531974303,0
Q1010668,D38229,2.3204848100441375,0
Q1010668,D50438,2.3173201790434814,0
Q101416,D2019581,2.3496359622213303,1
Q101416,D2179355,2.3496359622213303,0
Q101416,D1834742,2.3496359622213303,0
Q101416,D1908335,2.3496359622213303,0
Q101416,D61589,2.3496359622213303,0
Q101416,D2179352,2.347887342314253,0
Q101416,D43872,2.347887342314253,0
Q101416,D43876,2.347887342314253,0
Q101416,D33318,2.347887342314253,0
Q101416,D4398865,2.345708685815127,1
Q101416,D15956,2.345708685815127,0
Q101416,D64567,2.3249747731045076,0
Q101416,D61593,2.32273954676804,0
Q101416,D17183,2.32273954676804,0
Q101416,D16776,2.3209909268609628,0
Q101416,D43874,2.320347771441825,0
Q101416,D17178,2.299377405306403,0
Q101416,D15845,2.293833179672958,0
Q101416,D12863,2.2760489266840884,0
Q101416,D64565,2.2329979557493322,0
Q101416,D30735,2.231249335842255,0
Q101416,D15300,2.2204697950678893,0
Q101416,D17187,2.203600042304475,0
Q101416,D12405,2.2004637387036805,0
Q101416,D17185,2.1979583985616786,0
Q1015348,D9773,2.3496359622213303,0
Q1015348,D20922,2.3496359622213303,0
Q1015348,D10061,2.349120423307694,0
Q1015348,D60116,2.347887342314253,0
Q1015348,D27537,2.347887342314253,0
Q1015348,D60115,2.3361806139381374,0
Q1015348,D27534,2.3361806139381374,0
Q1015348,D4753385,2.3361806139381374,0
Q1015348,D5655348,2.330765790197368,0
Q1015348,D27536,2.330362449748205,0
Q1015348,D20923,2.3232261531974303,0
Q1015348,D37362,2.315446701227518,0
Q1015348,D37358,2.300239571758421,0
Q1015348,D6420653,2.289642833408365,0
Q1015348,D31118,2.286437162642011,0
Q1015348,D27538,2.282078117306868,0
Q1015348,D4304656,2.280570321596098,0
Q1015348,D5551250,2.2664061036961223,0
Q1015348,D51773,2.212527270887184,0
Q1015348,D23649,2.199995597198716,0
Q1015348,D27540,2.174938746138221,0
Q1015348,D5970172,2.1583011083510866,1
Q1015348,D59429,2.1573162544238986,0
Q1015348,D27539,2.1493552965064397,0
Q1015348,D60107,2.1290092302940287,0
Q1016695,D6130603,2.3496359622213303,1
Q1016695,D7453679,2.3496359622213303,0
Q1016695,D3467830,2.3496359622213303,0
Q1016695,D7010545,2.347887342314253,0
Q1016695,D23363,2.3439600659080497,0
Q1016695,D246623,2.3405049303843,0
Q1016695,D112450,2.3405049303843,0
Q1016695,D825631,2.3380097026101856,0
Q1016695,D2085996,2.3361806139381374,0
Q1016695,D3060334,2.3361806139381374,0
Q1016695,D4438731,2.3361806139381374,0
Q1016695,D32791,2.3361806139381374,0
Q1016695,D4523997,2.3361806139381374,0
Q1016695,D58094,2.3361806139381374,0
Q1016695,D58096,2.3361806139381374,0
Q1016695,D58103,2.3361806139381374,0
Q1016695,D536113,2.330362449748205,0
Q1016695,D51428,2.327582277787911,0
Q1016695,D1414,2.315446701227518,0
Q1016695,D464678,2.315446701227518,0
Q1016695,D2239530,2.312241030461164,0
Q1016695,D57429,2.312241030461164,0
Q1016695,D2086580,2.3007450039373216,0
Q1016695,D5563658,2.2959133245608707,0
Q1016695,D7728300,2.2844099352286413,0
Q101814,D18995,2.316685776174729,0
Q101814,D28837,2.314018985739492,0
Q101814,D18992,2.3095494796239544,0
Q101814,D3926,2.207991046548055,0
Q101814,D3051336,2.198379161896346,0
Q101814,D7389,2.1677313272639105,0
Q101814,D7810236,2.0184847403160355,0
Q101814,D1333,1.9745733790518565,0
Q101814,D18991,1.9630789167551397,0
Q101814,D25677,1.956148010318317,0
Q101814,D18989,1.9267256562704618,0
Q101814,D47944,1.925217430397254,0
Q101814,D271089,1.9225785685524046,0
Q101814,D43659,1.9221486313618423,0
Q101814,D304967,1.918685262718842,0
Q101814,D18993,1.9041858592688277,0
Q101814,D39813,1.8848301479972422,0
Q101814,D1624904,1.8747107380791905,0
Q101814,D5299593,1.8625823245691318,0
Q101814,D18990,1.8609313060308386,0
Q101814,D33317,1.8573293073168426,0
Q101814,D5339583,1.830907741758386,0
Q101814,D3970378,1.823351652417187,0
Q101814,D7393,1.7685620708153278,0
Q101814,D3051334,1.7596114659184656,0
Q1018932,D5307717,2.3496359622213303,1
Q1018932,D63250,2.2500674492251007,0
Q1018932,D21012,2.1524249938586633,0
Q1018932,D5514949,2.123402861074342,0
Q1018932,D5469402,2.065385705601247,0
Q1018932,D52752,1.9056650347933568,0
Q1018932,D3441,1.8889316637224907,0
Q1018932,D60722,1.8427577932994075,0
Q1018932,D10693,1.8356832715521387,0
Q1018932,D58926,1.7970800040012078,0
Q1018932,D27572,1.7905628072024307,0
Q1018932,D34309,1.773312916165682,0
Q1018932,D8301,1.7713373919837028,0
Q1018932,D1079816,1.7235233518876256,0
Q1018932,D22869,1.721238202180462,0
Q1018932,D56410,1.7131758724168191,0
Q1018932,D21731,1.703463785741986,0
Q1018932,D52760,1.6735369506854139,0
Q1018932,D47254,1.6734344951088458,0
Q1018932,D47048,1.6592831225837217,0
Q1018932,D6564503,1.6555387901393617,0
Q1018932,D10685,1.6527258045285724,0
Q1018932,D47896,1.6511336308875313,0
Q1018932,D12457,1.6430703404998583,0
Q1018932,D42012,1.6368287730334017,0
Q1022664,D6273,2.3361806139381374,0
Q1022664,D1848602,2.3249747731045076,0
Q1022664,D29272,2.315446701227518,0
Q1022664,D228668,2.3095494796239544,0
Q1022664,D5313856,2.300239571758421,0
Q1022664,D1635982,2.283495463390002,0
Q1022664,D5950396,2.2345619104474292,0
Q1022664,D54829,2.2259006845458664,0
Q1022664,D111469,2.1980956149604776,0
Q1022664,D1298128,2.1797784285183197,0
Q1022664,D2697319,2.168683041945841,0
Q1022664,D6665233,2.166388155650371,0
Q1022664,D1670349,2.143703014738294,0
Q1022664,D6668899,2.1431483503636475,0
Q1022664,D5384243,2.1014888082366525,0
Q1022664,D209028,2.087907475481786,0
Q1022664,D2414515,2.0699753991592784,0
Q1022664,D21313,2.0509874470776794,0
Q1022664,D60979,2.039618538256854,0
Q1022664,D60982,2.039618538256854,0
Q1022664,D2581790,2.0219884490246622,0
Q1022664,D133157,2.017791922041506,0
Q1022664,D2649561,2.0108611266261693,0
Q1022664,D21512,2.0079648125373986,0
Q1022664,D5265899,1.9969037101699296,0
Q1023623,D1553,2.215461568549963,0
Q1023623,D13180,2.182925515518287,0
Q1023623,D53285,2.123886833104835,0
Q1023623,D20107,2.0924929808964716,0
Q1023623,D20103,1.9992796634522614,0
Q1023623,D3278,1.9640550999665256,0
Q1023623,D40915,1.9626071892479697,0
Q1023623,D1839907,1.9451759452966597,0
Q1023623,D3441409,1.9178497504688845,1
Q1023623,D51202,1.9161058387377599,0
Q1023623,D36527,1.8989565101185792,0
Q1023623,D31445,1.83150553435534,0
Q1023623,D53084,1.8164430880613156,0
Q1023623,D35087,1.7998435872119822,0
Q1023623,D51877,1.7969991915130448,0
Q1023623,D61189,1.7783790365272583,0
Q1023623,D3441410,1.7738851364375503,1
Q1023623,D13176,1.7723410980654644,0
Q1023623,D2503,1.7470907635683488,0
Q1023623,D64949,1.7009204240604816,0
Q1023623,D53081,1.69483338817524,0
Q1023623,D3441412,1.6805065741615302,1
Q1023623,D46272,1.6733369234418105,0
Q1023623,D13181,1.6704654869317601,0
Q1023623,D14879,1.6581749133378134,0
Q1032005,D4494,1.7594978535719896,0
Q1032005,D4501,1.4353478239749764,0
Q1032005,D5656570,0.9145803611039888,0
Q1032005,D55497,0.869835352490015,0
Q1032005,D33447,0.7651834154952571,0
Q1032005,D37152,0.7434256596669262,0
Q1032005,D6841147,0.7200470780472631,0
Q1032005,D60737,0.7180816013264694,0
Q1032005,D38948,0.65930293472073,0
Q1032005,D6292416,0.6565538429648864,0
Q1032005,D5346652,0.5984226653975783,0
Q1032005,D7792974,0.5876412325003547,0
Q1032005,D10988,0.5832690707733335,0
Q1032005,D16717,0.5653332278027843,0
Q1032005,D1117742,0.5463076812193942,0
Q1032005,D24231,0.3501848077518327,0
Q1032005,D5120542,0.34664383709548596,0
Q1032005,D52137,0.26527289514363933,0
Q1032005,D36833,0.22078350162305277,0
Q1032005,D19681,0.2120103659808054,0
Q1032005,D36700,0.21175469569549515,0
Q1032005,D1275873,0.17968652324081766,0
Q1032005,D31379,0.1710065744675588,0
Q1032005,D31470,0.16962526183243237,0
Q1032005,D60746,0.16430204806434365,0
Q103399,D3749,2.3496359622213303,0
Q103399,D46009,2.3496359622213303,0
Q103399,D45517,2.347887342314253,0
Q103399,D46007,2.347887342314253,0
Q103399,D5538581,2.347887342314253,0
Q103399,D5359822,2.345708685815127,0
Q103399,D2365921,2.345708685815127,0
Q103399,D61121,2.345708685815127,0
Q103399,D5587642,2.345708685815127,0
Q103399,D20798,2.3405049303843,0
Q103399,D25678,2.3298758433188147,0
Q103399,D26777,2.3298758433188147,0
Q103399,D85457,2.3298758433188147,0
Q103399,D46002,2.3281272234117374,0
Q103399,D181338,2.3220187458128247,0
Q103399,D2608058,2.3209909268609628,0
Q103399,D3164845,2.3209909268609628,0
Q103399,D6916479,2.3195732290318425,0
Q103399,D1657136,2.31488244926205,0
Q103399,D55405,2.3078043395899432,0
Q103399,D7432909,2.299377405306403,0
Q103399,D76393,2.296117798695554,0
Q103399,D5627584,2.296117798695554,0
Q103399,D2511860,2.2829312114245344,0
Q103399,D5459006,2.282068184990344,0
Q1035536,D3542,1.390176633639379,0
Q1035536,D23058,0.9217832865502098,0
Q1035536,D14830,0.7791048070764925,0
Q1035536,D1951045,0.7717771853381784,0
Q1035536,D4924,0.7246211018330567,0
Q1035536,D6490,0.6755607496665225,0
Q1035536,D52968,0.6415060085817832,0
Q1035536,D3541,0.6375323096281316,0
Q1035536,D3533,0.6371686537728337,0
Q1035536,D1951044,0.6077694366231741,0
Q1035536,D3535,0.5431254494955117,0
Q1035536,D3538,0.48610081768449814,0
Q1035536,D3534,0.4774187701480622,0
Q1035536,D3540,0.40921592971563486,0
Q1035536,D5609740,0.38097132362431335,0
Q1035536,D7958,0.34557642874810346,0
Q1035536,D3539,0.3396340494038763,0
Q1035536,D3536,0.32488137894472313,0
Q1035536,D2508,0.2592417412357528,0
Q1035536,D53437,0.0876144468231381,0
Q1035536,D2773106,0.06091743995084299,1
Q1035536,D10599,0.00376910335933871,0
Q1035536,D5312236,-0.08770764800974791,0
Q1035536,D33262,-0.12771473404624145,0
Q1035536,D55264,-0.13659614703599748,0
Q1040550,D2738789,2.3496359622213303,1
Q1040550,D2738786,2.3257874353204335,1
Q1040550,D23585,2.092320610570948,0
Q1040550,D2738787,1.990305742086465,1
Q1040550,D47805,1.9451647072310139,0
Q1040550,D50720,1.928884173158656,0
Q1040550,D41080,1.8800094097246218,0
Q1040550,D14492,1.8723895937833157,0
Q1040550,D16153,1.8368484450162157,0
Q1040550,D28504,1.8028678968300251,0
Q1040550,D16151,1.745699281948264,0
Q1040550,D25669,1.7449822648609656,0
Q1040550,D34061,1.7288275242429951,0
Q1040550,D19272,1.7117584998832274,0
Q1040550,D45767,1.698904087232297,0
Q1040550,D62511,1.6633957735624199,0
Q1040550,D16157,1.65735754513821,0
Q1040550,D27804,1.6118721289127529,0
Q1040550,D52402,1.6040804534150668,0
Q1040550,D19273,1.5785974927239372,0
Q1040550,D17461,1.525073452358645,0
Q1040550,D8097,1.5001817420236296,0
Q1040550,D12401,1.425904036343939,0
Q1040550,D34064,1.391611638801872,0
Q1040550,D7674,1.333361584464685,0
Q1043280,D4696,2.105486791665427,0
Q1043280,D44241,1.9716438336086208,0
Q1043280,D26867,1.9636322827508903,0
Q1043280,D19527,1.955441752094486,0
Q1043280,D5380696,1.9324647842304947,1
Q1043280,D35188,1.9028463121513897,0
Q1043280,D27870,1.8305737873874757,0
Q1043280,D18352,1.8299182798403388,0
Q1043280,D435,1.7736978232934257,0
Q1043280,D5875450,1.7504208868267956,0
Q1043280,D64162,1.7270787161179304,0
Q1043280,D64998,1.7117074687159686,0
Q1043280,D5800,1.6845591484764872,0
Q1043280,D1056,1.663368388166846,0
Q1043280,D5347043,1.6611147994532767,0
Q1043280,D8329,1.6577661030392832,0
Q1043280,D52081,1.650452535367694,0
Q1043280,D36205,1.6413184715058637,0
Q1043280,D58534,1.6405291110116527,0
Q1043280,D5796,1.570870839921739,0
Q1043280,D24684,1.5647001672986796,0
Q1043280,D63281,1.5576212020527274,0
Q1043280,D11544,1.5434070642105828,0
Q1043280,D41111,1.5413520401319065,0
Q1043280,D5799,1.538124032165109,0
Q1059381,D4817199,2.1559055349965233,1
Q1059381,D4130,1.8069192334986186,0
Q1059381,D1149,1.6441652317285682,0
Q1059381,D241764,1.3554171615147894,0
Q1059381,D11054,0.9310092688203797,0
Q1059381,D38950,0.48421408215883716,0
Q1059381,D63230,0.4609389895414731,0
Q1059381,D45731,0.43985619988928576,0
Q1059381,D1896921,0.41960570209113923,0
Q1059381,D1787284,0.3855538920592686,0
Q1059381,D10985,0.2541642978562984,0
Q1059381,D45732,0.23438042431281012,0
Q1059381,D3969494,0.2096268523881316,0
Q1059381,D49358,0.17917143230191093,0
Q1059381,D45734,0.17313114464939522,0
Q1059381,D58636,0.11510621805256929,0
Q1059381,D29520,0.09803807983562982,0
Q1059381,D18811,0.07874288324485795,0
Q1059381,D330021,0.06406470217333801,0
Q1059381,D1896929,-0.013070546087409183,0
Q1059381,D19650,-0.053398853927246304,0
Q1059381,D32589,-0.0570213434430053,0
Q1059381,D58065,-0.08322222906228059,0
Q1059381,D17239,-0.11974773186767036,0
Q1059381,D32594,-0.128231959338238,0
Q1060811,D5287790,2.305783797391866,1
Q1060811,D1977,2.2411556633336867,0
Q1060811,D1974,2.2385481586502833,0
Q1060811,D1980,2.009904474516339,0
Q1060811,D37456,1.9623685265403692,0
Q1060811,D738,1.9266165790874652,0
Q1060811,D23155,1.8491146111813133,0
Q1060811,D49331,1.7677309198619657,0
Q1060811,D1975,1.6622146378275446,0
Q1060811,D13600,1.6594017343864664,0
Q1060811,D1981,1.6528380388467552,0
Q1060811,D12679,1.6130381609060231,0
Q1060811,D1973,1.4365614793532633,0
Q1060811,D5344749,1.369914157130975,0
Q1060811,D33981,1.328546088622517,0
Q1060811,D21850,1.2715275734679046,0
Q1060811,D52501,0.860920113152346,0
Q1060811,D5304558,0.8216716069219742,0
Q1060811,D23163,0.694336736810886,0
Q1060811,D39329,0.6937630947263668,0
Q1060811,D1778,0.5757616302899825,0
Q1060811,D21858,0.5652546857801941,0
Q1060811,D55123,0.5031398135399653,0
Q1060811,D1019778,0.4879942808713529,0
Q1060811,D62719,0.4641287362549276,0
Q1065087,D7033335,2.3496359622213303,0
Q1065087,D362675,2.3496359622213303,0
Q1065087,D1204515,2.3496359622213303,0
Q1065087,D17272,2.3496359622213303,0
Q1065087,D1311308,2.3496359622213303,0
Q1065087,D92201,2.347887342314253,0
Q1065087,D17276,2.347887342314253,0
Q1065087,D1961385,2.347887342314253,0
Q1065087,D157434,2.347887342314253,0
Q1065087,D1439854,2.3439600659080497,0
Q1065087,D157433,2.3405049303843,0
Q1065087,D367482,2.3380097026101856,0
Q1065087,D17270,2.3361806139381374,0
Q1065087,D29820,2.3361806139381374,0
Q1065087,D10202,2.3361806139381374,0
Q1065087,D10198,2.3361806139381374,0
Q1065087,D40243,2.3361806139381374,0
Q1065087,D1011209,2.3264790661816135,0
Q1065087,D126952,2.3232261531974303,0
Q1065087,D266006,2.3232261531974303,0
Q1065087,D17277,2.32273954676804,0
Q1065087,D3975943,2.3209909268609628,0
Q1065087,D1011207,2.315446701227518,0
Q1065087,D4428391,2.3138574593244376,0
Q1065087,D22817,2.313348513493363,0
Q1065091,D17276,2.3232261531974303,0
Q1065091,D1204515,2.3195732290318425,0
Q1065091,D1311308,2.3104118442733466,0
Q1065091,D1961385,2.2865894403897054,0
Q1065091,D17272,2.266074181158422,0
Q1065091,D32282,2.213223636625176,0
Q1065091,D2374404,2.1714631383796377,0
Q1065091,D157434,2.169893083013643,0
Q1065091,D3205969,2.1533903359227473,0
Q1065091,D1120079,2.1445398312305017,0
Q1065091,D92197,2.1350370563469743,0
Q1065091,D157433,2.133342584465077,0
Q1065091,D1203371,2.1277041865726476,0
Q1065091,D7033335,2.1177163621237636,0
Q1065091,D92201,2.0863625482260066,1
Q1065091,D22817,2.0840963687570864,0
Q1065091,D362675,2.0819039751612807,0
Q1065091,D51760,2.075225735320502,0
Q1065091,D1965540,2.074962836862643,0
Q1065091,D2683507,2.074932962359347,0
Q1065091,D92196,2.0539629282935716,0
Q1065091,D17270,2.0429765824368724,0
Q1065091,D5005059,2.03281529201019,0
Q1065091,D784553,2.032762880653644,0
Q1065091,D2520675,2.03165110820793,0
Q1068700,D12749,2.32630297423407,0
Q1068700,D4438642,2.307115871743916,1
Q1068700,D30708,2.227989729231406,0
Q1068700,D4739907,2.147081498878255,0
Q1068700,D5549365,2.0744284972391025,0
Q1068700,D5364015,2.0192283630312855,0
Q1068700,D5498937,1.9697099105426163,0
Q1068700,D6908772,1.9677260600629276,0
Q1068700,D19656,1.9486230600754881,0
Q1068700,D4438637,1.9428698345331108,1
Q1068700,D3570223,1.938236331498375,0
Q1068700,D191982,1.9342593949435314,0
Q1068700,D14628,1.933195022967002,0
Q1068700,D44264,1.9305383475817386,0
Q1068700,D16346,1.9107692495034454,0
Q1068700,D1236532,1.9068759477666033,0
Q1068700,D1592433,1.9057432983872373,0
Q1068700,D6694203,1.9045395764547501,0
Q1068700,D53251,1.8985013208329882,0
Q1068700,D39760,1.8827638322540698,0
Q1068700,D3660680,1.8783673839689188,0
Q1068700,D4141145,1.872571518522401,0
Q1068700,D11940,1.868848840513072,0
Q1068700,D3087338,1.8468880391017006,0
Q1068700,D16347,1.8458641025624265,0
Q1071360,D21510,2.3496359622213303,0
Q1071360,D25020,2.345708685815127,0
Q1071360,D5066085,2.32273954676804,1
Q1071360,D35483,2.249717817673383,0
Q1071360,D6411965,2.1857866727998143,0
Q1071360,D5259323,2.1229153650751016,0
Q1071360,D165232,2.0664945491129196,0
Q1071360,D732704,2.040537604373322,0
Q1071360,D52017,2.0371759693410296,0
Q1071360,D62780,2.031406167382518,0
Q1071360,D202117,1.9797306954388167,0
Q1071360,D6669885,1.976314637374485,0
Q1071360,D57673,1.9758941757575217,0
Q1071360,D1191705,1.9729259769171257,0
Q1071360,D1951044,1.9716766619814987,0
Q1071360,D61333,1.9647265033421806,0
Q1071360,D5066083,1.9418166028818988,1
Q1071360,D44261,1.9366606727955915,0
Q1071360,D1238500,1.9165648186292188,0
Q1071360,D1543924,1.915046663837604,0
Q1071360,D9528,1.914541908562143,0
Q1071360,D6838053,1.8857145493962812,0
Q1071360,D44675,1.8836659886082088,0
Q1071360,D22731,1.8647473545744857,0
Q1071360,D30707,1.8550173806242067,0
Q1071410,D5501618,2.065745457142573,0
Q1071410,D41010,1.8948939893623624,0
Q1071410,D3957080,1.7375439472917418,1
Q1071410,D3957087,1.6111288191901652,1
Q1071410,D1074601,1.5525526440820598,0
Q1071410,D1624865,1.4604700108958508,0
Q1071410,D3205969,1.3896306306532367,0
Q1071410,D2987960,1.3618054217314357,0
Q1071410,D868394,1.3229725166331108,0
Q1071410,D22817,1.3099899283718215,0
Q1071410,D5196283,1.2976801180338502,0
Q1071410,D1204515,1.2662899943652148,0
Q1071410,D5551040,1.1954113539997284,0
Q1071410,D31465,1.093637556300594,0
Q1071410,D4171868,1.0834728356694083,0
Q1071410,D31461,1.039425466896456,0
Q1071410,D7033335,1.0312422101779861,0
Q1071410,D362675,0.9446673835524986,0
Q1071410,D551018,0.8686516611590318,0
Q1071410,D1311308,0.8648535785144543,0
Q1071410,D40244,0.8348214351804507,0
Q1071410,D31460,0.8327314989474269,0
Q1071410,D2683505,0.7998721212691045,0
Q1071410,D17272,0.7655926117306303,0
Q1071410,D3075671,0.7571734498271031,0
Q1071548,D4189510,2.160219679904165,1
Q1071548,D4189507,2.065223033663963,1
Q1071548,D12679,2.013030809251409,0
Q1071548,D15170,1.9914179842557078,0
Q1071548,D15127,1.989378332226852,0
Q1071548,D4433060,1.812032381005463,0
Q1071548,D1916,1.7216184490338484,0
Q1071548,D1624904,1.6015668066110085,0
Q1071548,D5285236,1.4726416789616334,0
Q1071548,D2385358,1.4725362245081075,0
Q1071548,D4692624,1.4619375817825289,0
Q1071548,D15123,1.4342730051544121,0
Q1071548,D5758049,1.3417997846419558,0
Q1071548,D5567525,1.3197062683013332,0
Q1071548,D11215,1.2314502557865579,0
Q1071548,D5662277,1.165850445082372,0
Q1071548,D49068,1.1564344702105265,0
Q1071548,D1921,1.1291716628020603,0
Q1071548,D3213950,1.094278233441195,0
Q1071548,D13963,1.0828672833520245,0
Q1071548,D6804048,1.0430426593181057,0
Q1071548,D39329,1.0234161725151847,0
Q1071548,D6367115,1.0118653096555157,0
Q1071548,D900025,0.9405660139819223,0
Q1071548,D18232,0.9346685700462454,0
Q1072001,D5364272,2.3496359622213303,1
Q1072001,D15214,2.347887342314253,0
Q1072001,D6193002,2.3055690615234505,0
Q1072001,D19993,2.158345325662885,0
Q1072001,D33137,2.1392455506806094,0
Q1072001,D33133,2.1037919687658473,0
Q1072001,D16012,2.076559215671114,0
Q1072001,D27143,2.056828057764893,0
Q1072001,D23143,2.0420888917182736,0
Q1072001,D7667,2.035207665815475,0
Q1072001,D57656,1.9840634038303642,0
Q1072001,D7668,1.9743609008794092,0
Q1072001,D11085,1.9735434168084398,0
Q1072001,D36810,1.96618817281143,0
Q1072001,D17553,1.9569187644617352,0
Q1072001,D7665,1.9408055918952347,0
