query_id,doc_id,score,relevance
Q1018932,D21013,5.685034451186189,0
Q1018932,D12981,5.677506238832727,0
Q1018932,D5514949,5.674469614681077,0
Q1018932,D8301,5.640024749319769,0
Q1018932,D47048,5.49157271201796,0
Q1018932,D24064,5.485007684720241,0
Q1018932,D64837,5.485007684720241,0
Q1018932,D10685,5.333437149011983,0
Q1018932,D52752,5.333437149011983,0
Q1018932,D27572,5.28890769444101,0
Q1018932,D24365,5.270160627866561,0
Q1018932,D60009,5.270160627866561,0
Q1018932,D5469402,5.26712400371491,0
Q1018932,D3441,5.254205599035425,0
Q1018932,D4754885,5.217715116244113,0
Q1018932,D6564503,5.184857171104008,0
Q1018932,D24356,5.16611010452956,0
Q1022664,D2581790,9.967277963791155,0
Q1022664,D3925502,9.292394965512079,1
Q1022664,D2697319,8.649097174049185,0
Q1022664,D280952,8.622982656011137,0
Q1022664,D1572081,8.583559242927398,0
Q1022664,D1848602,7.979684864548244,0
Q1022664,D5384245,7.6199690243509615,0
Q1022664,D111469,7.181897215530552,0
Q1022664,D5384243,6.701180287206103,0
Q1022664,D2581786,6.399243098016527,0
Q1022664,D3582063,6.151569190119998,0
Q1022664,D2414515,5.8769463946807985,0
Q1022664,D42322,5.825611497273352,0
Q1022664,D5308585,5.804803761459461,0
Q1022664,D826949,5.522696053533927,0
Q1022664,D5557062,5.384954816527611,0
Q1022664,D5576826,5.266654251127269,0
Q1022664,D5984646,5.260094846725518,0
Q1022664,D443539,5.259639560587086,0
Q1022664,D8753824,5.259639560587086,0
Q1022664,D52549,5.259096096425441,0
Q1022664,D4570973,5.244864842612181,0
Q1022664,D695,5.169452187035825,0
Q1022664,D10952,5.169452187035825,0
Q1022664,D42320,5.169452187035825,0
Q1023623,D3441412,6.922769610380751,1
Q1023623,D3441409,6.542355312148361,1
Q1023623,D3441410,6.542355312148361,1
Q1023623,D1553,5.089613334654412,0
Q1023623,D64474,4.877962943053546,0
Q1023623,D64476,4.877962943053546,0
Q1023623,D31436,4.808904675304501,0
Q1023623,D31440,4.808904675304501,0
Q1023623,D31445,4.808904675304501,0
Q1023623,D51202,4.808904675304501,0
Q1023623,D53081,4.808904675304501,0
Q1023623,D53285,4.6718496270512215,0
Q1023623,D1839907,4.6718496270512215,0
Q1023623,D51829,4.497548644821156,0
Q1023623,D51833,4.497548644821156,0
Q1023623,D59018,4.497548644821156,0
Q1023623,D59019,4.497548644821156,0
Q1023623,D59020,4.497548644821156,0
Q1023623,D59023,4.497548644821156,0
Q1023623,D59026,4.497548644821156,0
Q1023623,D59755,4.497548644821156,0
Q1023623,D63315,4.497548644821156,0
Q1023623,D64681,4.497548644821156,0
Q1023623,D13176,4.311777046476123,0
Q1023623,D14879,4.311777046476123,0
Q1032005,D5623017,4.29741484898202,0
Q1032005,D4498,4.283759850958183,0
Q1032005,D4500,4.283759850958183,0
Q1032005,D24231,4.283759850958183,0
Q1032005,D31379,4.283759850958183,0
Q1032005,D31381,4.283759850958183,0
Q1032005,D36702,4.283759850958183,0
Q1032005,D1117742,4.283759850958183,0
Q1032005,D5338023,4.106050552804995,0
Q1032005,D5656570,4.106050552804995,0
Q1032005,D44829,3.871839582941769,0
Q1032005,D44831,3.871839582941769,0
Q1032005,D33447,3.569889126366311,0
Q1032005,D36692,3.569889126366311,0
Q1032005,D36698,3.569889126366311,0
Q1032005,D51919,3.569889126366311,0
Q1032005,D5346652,3.569889126366311,0
Q1032005,D4492,3.292591151037962,0
Q1032005,D4493,3.292591151037962,0
Q1032005,D4494,3.292591151037962,0
Q1032005,D4495,3.292591151037962,0
Q1032005,D4496,3.292591151037962,0
Q1032005,D4499,3.292591151037962,0
Q1032005,D4501,3.292591151037962,0
Q1032005,D10717,3.292591151037962,0
Q103399,D25672,8.999004518427355,0
Q103399,D25674,8.999004518427355,0
Q103399,D25678,8.5493333272684,0
Q103399,D20797,8.317054296620654,0
Q103399,D2608058,8.2542736841744,0
Q103399,D62629,8.085085057269731,0
Q103399,D5359822,7.927747627074913,0
Q103399,D348713,7.404743168908929,0
Q103399,D3164845,7.33218230879444,0
Q103399,D6916479,7.31758184088552,0
Q103399,D26777,7.222288452358351,0
Q103399,D5539126,7.222288452358351,0
Q103399,D45517,7.186200860658224,0
Q103399,D181338,7.11496428650352,0
Q103399,D46753,7.047819064765092,0
Q103399,D76393,6.924048255359525,0
Q103399,D43,6.878929621400335,0
Q103399,D1657136,6.798941992011709,0
Q103399,D61114,6.7120687667805115,0
Q103399,D61120,6.7120687667805115,0
Q103399,D3749,6.6833592403236635,0
Q103399,D2365921,6.6833592403236635,0
Q103399,D6930028,6.397050652463584,0
Q103399,D20798,6.3138824691701325,0
Q103399,D85457,6.3138824691701325,0
Q1035536,D1989332,4.796120825693601,0
Q1035536,D1951044,4.522547937167047,0
Q1035536,D4792042,4.522547937167047,0
Q1035536,D4924,4.169851141429856,0
Q1035536,D14624,4.169851141429856,0
Q1035536,D22643,4.169851141429856,0
Q1035536,D50835,4.169851141429856,0
Q1035536,D50838,4.169851141429856,0
Q1035536,D60760,4.169851141429856,0
Q1035536,D60763,4.169851141429856,0
Q1035536,D5385080,4.169851141429856,0
Q1035536,D5475271,4.169851141429856,0
Q1035536,D5609740,4.169851141429856,0
Q1035536,D2535,3.6727529274389483,0
Q1035536,D3536,3.6727529274389483,0
Q1035536,D3538,3.6727529274389483,0
Q1035536,D3541,3.6727529274389483,0
Q1035536,D6423,3.6727529274389483,0
Q1035536,D6490,3.6727529274389483,0
Q1035536,D6491,3.6727529274389483,0
Q1035536,D6964,3.6727529274389483,0
Q1035536,D14702,3.6727529274389483,0
Q1035536,D15351,3.6727529274389483,0
Q1035536,D19479,3.6727529274389483,0
Q1035536,D19486,3.6727529274389483,0
Q1040550,D2738789,12.97312268980794,1
Q1040550,D2738786,11.898285716756215,1
Q1040550,D2738787,7.803310183871718,1
Q1040550,D16151,7.323262813195413,0
Q1040550,D61944,6.714003029703338,0
Q1040550,D16158,5.779392992004402,0
Q1040550,D16149,5.775269518560415,0
Q1040550,D16153,5.628819348978947,0
Q1040550,D16157,4.6942093112800105,0
Q1040550,D16155,4.6900858378360235,0
Q1040550,D16156,4.6900858378360235,0
Q1040550,D61936,4.6900858378360235,0
Q1040550,D13254,4.575022903560802,0
Q1040550,D14492,4.575022903560802,0
Q1040550,D14495,4.575022903560802,0
Q1040550,D5501648,4.575022903560802,0
Q1040550,D18030,4.535020746317896,0
Q1040550,D13729,4.078878256068122,0
Q1040550,D13728,3.722484129527768,0
Q1040550,D23585,3.722484129527768,0
Q1040550,D27785,3.722484129527768,0
Q1040550,D28504,3.722484129527768,0
Q1040550,D39899,3.722484129527768,0
Q1040550,D3267,3.604902157111632,0
Q1040550,D10718,3.604902157111632,0
Q1043280,D5380696,8.519812513951422,1
Q1043280,D5796,6.5485135180171845,0
Q1043280,D5798,6.5485135180171845,0
Q1043280,D5799,6.5485135180171845,0
Q1043280,D5800,6.5485135180171845,0
Q1043280,D2917302,5.086539518199647,0
Q1043280,D5307957,5.073077036454681,0
Q1043280,D452,4.94217846924548,0
Q1043280,D35100,4.663152297985674,0
Q1043280,D1286,4.537287517129171,0
Q1043280,D18351,4.374956456565408,0
Q1043280,D558415,4.3614939748204415,0
Q1043280,D5312295,4.3614939748204415,0
Q1043280,D41933,4.2032432947616005,0
Q1043280,D49621,4.2032432947616005,0
Q1043280,D5307963,4.2032432947616005,0
Q1043280,D5580311,4.2032432947616005,0
Q1043280,D37828,4.016072466943246,0
Q1043280,D59981,4.016072466943246,0
Q1043280,D1880475,4.016072466943246,0
Q1043280,D5173452,4.016072466943246,0
Q1043280,D5173459,4.016072466943246,0
Q1043280,D5657826,4.016072466943246,0
Q1043280,D1690,3.9096250933121097,0
Q1043280,D8329,3.9096250933121097,0
Q1059381,D4817199,17.170870842204412,1
Q1059381,D745657,12.679108371411035,0
Q1059381,D745655,12.137817844330591,0
Q1059381,D61473,11.459920560754632,0
Q1059381,D4225,9.174413429846114,0
Q1059381,D17246,9.174413429846114,0
Q1059381,D32587,9.174413429846114,0
Q1059381,D32592,9.174413429846114,0
Q1059381,D61478,9.174413429846114,0
Q1059381,D4130,8.80686304349587,0
Q1059381,D4221,8.080709032324897,0
Q1059381,D7148,8.080709032324897,0
Q1059381,D7150,8.080709032324897,0
Q1059381,D7151,8.080709032324897,0
Q1059381,D17239,8.080709032324897,0
Q1059381,D17240,8.080709032324897,0
Q1059381,D17241,8.080709032324897,0
Q1059381,D17244,8.080709032324897,0
Q1059381,D17245,8.080709032324897,0
Q1059381,D18379,8.080709032324897,0
Q1059381,D25662,8.080709032324897,0
Q1059381,D25670,8.080709032324897,0
Q1059381,D32585,8.080709032324897,0
Q1059381,D32586,8.080709032324897,0
Q1059381,D32589,8.080709032324897,0
Q1060811,D5287790,10.293146730255021,1
Q1060811,D5344749,9.430705933194867,0
Q1060811,D5304558,8.236388379873123,0
Q1060811,D1974,7.658659080052544,0
Q1060811,D1973,7.5267622678463235,0
Q1060811,D23155,7.403623677149328,0
Q1060811,D1977,6.8258943773287495,0
Q1060811,D13600,6.5708589744255335,0
Q1060811,D49331,6.5708589744255335,0
Q1060811,D1975,5.886612226910222,0
Q1060811,D1980,5.886612226910222,0
Q1060811,D1981,5.886612226910222,0
Q1060811,D738,5.886612226910222,0
Q1060811,D37456,5.886612226910222,0
Q1060811,D52501,5.886612226910222,0
Q1060811,D55123,5.886612226910222,0
Q1060811,D1019777,5.264678570580082,0
Q1060811,D33981,5.0501238308327565,0
Q1060811,D1019778,4.9190499908739085,0
Q1060811,D21858,4.608954750511619,0
Q1060811,D32826,4.431913867856287,0
Q1060811,D34781,4.431913867856287,0
Q1060811,D33911,4.406534503344799,0
Q1060811,D37165,4.086285288150114,0
Q1060811,D5354003,4.086285288150114,0
Q1065087,D7033335,11.00305644123596,0
Q1065087,D7033334,10.520532055164738,0
Q1065087,D247603,9.84633804187813,0
Q1065087,D6414894,9.794805856310637,0
Q1065087,D7033333,9.545971429574244,0
Q1065087,D362675,9.492947400050273,0
Q1065087,D1204515,9.242212749415469,0
Q1065087,D92201,9.242212749415469,0
Q1065087,D283486,8.888822107587611,0
Q1065087,D17272,8.790065792250502,0
Q1065087,D1011209,8.667225549187716,0
Q1065087,D17276,8.621042765652833,0
Q1065087,D6414893,8.621042765652833,0
Q1065087,D6414897,8.436675150422642,0
Q1065087,D22817,8.414508395439741,0
Q1065087,D1655426,8.353461414154669,0
Q1065087,D17277,8.215078592022746,0
Q1065087,D3461915,8.215078592022746,0
Q1065087,D10201,7.861687950194888,0
Q1065087,D1439854,7.861687950194888,0
Q1065087,D2374404,7.702008038329659,0
Q1065087,D1311308,7.692862914033833,0
Q1065087,D3975943,7.692862914033833,0
Q1065087,D163907,7.663724821798926,0
Q1065087,D1961385,7.663724821798926,0
Q1065091,D7033335,8.181657155843117,0
Q1065091,D7033334,8.035478720299778,0
Q1065091,D2374404,7.702008038329659,0
Q1065091,D247603,7.361284707013172,0
Q1065091,D92197,7.176719101346369,0
Q1065091,D362675,7.007894065185313,0
Q1065091,D2683507,7.007894065185313,0
Q1065091,D6414894,6.973406570917794,0
Q1065091,D1011209,6.75715941455051,0
Q1065091,D1204515,6.75715941455051,0
Q1065091,D92201,6.75715941455051,1
Q1065091,D7033333,6.7245721441814,0
Q1065091,D22817,6.504442260802537,0
Q1065091,D3205969,6.504442260802537,0
Q1065091,D234602,6.4037687727226515,0
Q1065091,D283486,6.4037687727226515,0
Q1065091,D17272,6.305012457385542,0
Q1065091,D17277,6.305012457385542,0
Q1065091,D40244,6.305012457385542,0
Q1065091,D784553,6.305012457385542,0
Q1065091,D3461915,6.305012457385542,0
Q1065091,D32278,6.1204468517187385,0
Q1065091,D61048,6.1204468517187385,0
Q1065091,D523126,6.1204468517187385,0
Q1065091,D10201,5.951621815557683,0
Q1068700,D4438642,7.4666958644178525,1
Q1068700,D30708,6.845374632600228,0
Q1068700,D3990165,6.1058221396960155,0
Q1068700,D53251,6.017099228879337,0
Q1068700,D110848,5.727302880115381,0
Q1068700,D3570223,5.727302880115381,0
Q1068700,D4438637,5.727302880115381,1
Q1068700,D52044,5.582212677173484,0
Q1068700,D6400363,5.5078502808066165,0
Q1068700,D1570170,5.1205116455723,0
Q1068700,D3589306,5.1205116455723,0
Q1068700,D5612623,5.1205116455723,0
Q1068700,D6041587,5.1205116455723,0
Q1068700,D8573250,5.1205116455723,0
Q1068700,D4256385,5.105981648297758,0
Q1068700,D5621,5.058603214650951,0
Q1068700,D4739907,4.9154785662689955,0
Q1068700,D14561,4.855196094747728,0
Q1068700,D16347,4.814219744973859,0
Q1068700,D48055,4.814219744973859,0
Q1068700,D1236532,4.814219744973859,0
Q1068700,D191982,4.814219744973859,0
Q1068700,D3773777,4.814219744973859,0
Q1068700,D5465166,4.814219744973859,0
Q1068700,D5498937,4.814219744973859,0
Q1071360,D21510,7.516375837311231,0
Q1071360,D51307,7.180556037057766,0
Q1071360,D5066085,6.918356043351061,1
Q1071360,D2937,6.641005713735324,0
Q1071360,D25020,6.233151346008877,0
Q1071360,D1951044,6.227273430177389,0
Q1071360,D786640,6.0178010391013705,0
Q1071360,D957652,5.946823034270355,0
Q1071360,D5066083,5.616981985838204,1
Q1071360,D5294447,5.576506195865393,0
Q1071360,D1238500,5.524918319855656,0
Q1071360,D48117,5.497930590634583,0
Q1071360,D52017,5.342925324478697,0
Q1071360,D1191705,5.332596341759187,0
Q1071360,D1543924,5.332596341759187,0
Q1071360,D202117,5.332596341759187,0
Q1071360,D5175717,5.332596341759187,0
Q1071360,D5613433,5.2106184378206954,0
Q1071360,D5259323,5.195764064316645,0
Q1071360,D786638,5.162692914038771,0
Q1071360,D5637339,5.162692914038771,0
Q1071360,D4274432,4.947984187047018,0
Q1071360,D46827,4.942106271215531,0
Q1071360,D732704,4.93177728849602,0
Q1071360,D791095,4.93177728849602,0
Q1071410,D3957087,6.45801975073725,1
Q1071410,D868394,5.428118542029266,0
Q1071410,D3957080,5.428118542029266,1
Q1071410,D41010,4.540882140657655,0
Q1071410,D22817,3.9367568481949933,0
Q1071410,D1624865,3.9367568481949933,0
Q1071410,D2987960,3.9367568481949933,0
Q1071410,D3205969,3.9367568481949933,0
Q1071410,D5196283,3.9367568481949933,0
Q1071410,D5501618,3.9367568481949933,0
Q1071410,D7033334,3.9218926504448013,0
Q1071410,D7033335,3.8192366592517466,0
Q1071410,D1704418,3.568502008616943,0
Q1071410,D247603,3.568502008616943,0
Q1071410,D3607461,3.568502008616943,0
Q1071410,D4267271,3.568502008616943,0
Q1071410,D7214,3.4212577601655054,0
Q1071410,D7215,3.4212577601655054,0
Q1071410,D7217,3.4212577601655054,0
Q1071410,D7218,3.4212577601655054,0
Q1071410,D7222,3.4212577601655054,0
Q1071410,D13644,3.4212577601655054,0
Q1071410,D17319,3.4212577601655054,0
Q1071410,D19087,3.4212577601655054,0
Q1071410,D26740,3.4212577601655054,0
Q1071548,D4189507,8.74421528983353,1
Q1071548,D5567525,6.102640447922698,0
Q1071548,D15170,5.296019805069983,0
Q1071548,D4189510,5.296019805069983,1
Q1071548,D5662277,5.296019805069983,0
Q1071548,D5431811,5.099397703966679,0
Q1071548,D3143731,4.764619889490395,0
Q1071548,D1916,4.609431841739769,0
Q1071548,D4433060,4.609431841739769,0
Q1071548,D5344302,4.552450907964358,0
Q1071548,D1624904,4.54638009599268,0
Q1071548,D4692624,4.445327883219033,0
Q1071548,D11215,4.2927770611139655,0
Q1071548,D1546369,4.2927770611139655,0
Q1071548,D793605,4.2927770611139655,0
Q1071548,D1821,4.191764381869171,0
Q1071548,D5399756,4.191764381869171,0
Q1071548,D13963,3.957999246637681,0
Q1071548,D37626,3.957999246637681,0
Q1071548,D793603,3.957999246637681,0
Q1071548,D4008299,3.957999246637681,0
Q1071548,D5479724,3.957999246637681,0
Q1071548,D5727669,3.957999246637681,0
Q1071548,D5727672,3.957999246637681,0
Q1071548,D26668,3.8648641728474753,0
Q1072001,D5364272,13.27724593327097,1
Q1072001,D33137,9.724718986488705,0
Q1072001,D33133,9.4850794948693,0
Q1072001,D6193002,9.480037102391218,0
Q1072001,D19993,9.062449070128114,0
Q1072001,D15214,7.883730308221706,0
Q1072001,D5136066,6.459534883938047,0
Q1072001,D4948441,6.401444101601195,0
Q1072001,D9534,6.058710447957104,0
Q1072001,D23137,6.044413559775431,0
Q1072001,D23138,6.044413559775431,0
Q1072001,D1887123,6.044413559775431,0
Q1072001,D29065,5.944358395748672,0
Q1072001,D39336,5.7800678360769995,0
Q1072001,D17553,5.681791223171835,0
Q1072001,D57654,5.655914566783316,0
Q1072001,D5524379,5.655914566783316,0
Q1072001,D60672,5.568260466281858,0
Q1072001,D4640895,5.441057571995892,0
Q1072001,D23136,5.43406581716696,0
Q1072001,D23141,5.43406581716696,0
Q1072001,D23143,5.43406581716696,0
Q1072001,D37220,5.43406581716696,0
Q1072001,D49700,5.43406581716696,0
Q1072001,D1155302,5.43406581716696,0
Q1072672,D5024408,12.051907805873515,1
Q1072672,D5024413,10.468056108285978,1
Q1072672,D6440627,9.480284607687942,0
Q1072672,D5024411,8.628042329448864,1
Q1072672,D5024412,8.296872261890083,1
Q1072672,D5611537,7.9923949501657905,0
Q1072672,D7664340,6.325087918377944,0
Q1072672,D1329392,6.188219622578886,0
Q1072672,D34378,6.115205384627092,0
